index,wardcode,ward,Local_Authority_D,pop_density_sqrkilometer,Pborn_Europe,total_population,Ptotal_populationF,Ptotal_populationM,PEconomicallyInactive,Pwhite,Pother_ethnic,Phousehold_notdeprived,Phousehold_deprived1D,PhouseOwned,PhouseSocialRented,PhousePrivateRented,P0to15_age,P16to49_age,P50over_age,Pborn_outsideEurope,Pinemployment,Punemployment,Phousehold_D2ormore,Presi_0toL1quali,Presi_L2toApprequali,Presi_L3toL4quali,PL1toL9_NS,PL10toL11_7_NS,PL12to13NS,PL14to15NS,air_score_ward,GP_unique_name_count,PH_unique_name_count,Uni_score_ward,PriS_unique_name_count,small_communities,rural_communites,majorityL3L4q,majorityP16to49_age,dnone50,GP_above1,VeryGoodhealth,PH_above1,point,ball
11227,E05006996,Great Wyrley Landywood,South Staffordshire,1492.4,98.6,4633,51.3,48.7,39.7,96.1,3.9,45.6,33.7,73.2,15.1,11.8,15.4,37.7,46.89999999999999,1.4,57.5,2.9,20.8,33.900000000000006,24.7,41.400000000000006,38.2,19.6,29.2,12.9,0,0.0,0.0,0,1.0,1,0,0,0,0,0,0,0,2601,15
11233,E05006997,Great Wyrley Town,South Staffordshire,2555.2,98.9,6321,50.4,49.6,41.8,97.2,2.8,44.9,36.5,76.7,15.5,7.7,16.099999999999998,37.2,46.6,1.1,55.400000000000006,2.7,18.5,34.1,24.9,41.0,39.8,21.3,27.0,11.9,0,3.0,1.0,0,2.0,0,0,0,0,0,1,0,1,2602,15
11238,E05006998,Himley and Swindon,South Staffordshire,149.5,98.4,2523,53.1,46.9,47.0,93.5,6.3999999999999995,49.2,34.9,77.7,14.4,7.8,13.7,32.0,54.4,1.5,51.4,1.6,15.9,34.6,20.8,44.5,50.5,18.5,20.5,10.5,0,0.0,0.0,0,1.0,1,1,0,0,0,0,0,0,2603,15
11248,E05007000,Kinver,South Staffordshire,169.3,98.4,7104,51.8,48.2,48.3,96.0,4.0,52.9,34.1,81.2,9.2,9.7,13.6,29.700000000000003,56.7,1.7000000000000002,50.0,1.7,13.0,25.8,22.3,51.8,57.4,16.3,15.5,10.8,0,0.0,1.0,0,2.0,0,1,1,0,1,0,0,1,2605,15
11256,E05007002,Penkridge North East and Acton Trussell,South Staffordshire,93.0,98.6,3709,50.4,49.6,44.0,96.5,3.4,52.0,34.1,76.10000000000001,10.8,13.2,14.2,30.8,55.0,1.4,54.1,2.0,14.0,27.4,25.0,47.6,53.8,17.3,19.9,8.899999999999999,0,0.0,0.0,0,3.0,1,1,0,0,1,0,0,0,2607,15
11264,E05007004,Penkridge West,South Staffordshire,114.2,98.4,2164,50.1,49.9,44.3,96.3,3.8,45.5,35.3,70.10000000000001,16.1,13.9,14.5,35.2,50.2,1.6,54.2,1.5,19.200000000000003,28.2,24.1,47.599999999999994,47.3,19.9,22.1,10.7,0,1.0,2.0,0,1.0,1,1,0,0,0,1,0,1,2609,15
11281,E05007009,"Wheaton Aston, Bishopswood and Lapley",South Staffordshire,69.2,99.1,4172,51.4,48.6,43.4,97.1,3.0,53.4,33.7,75.0,9.2,15.9,15.3,31.4,53.2,0.9,54.900000000000006,1.8,12.9,25.9,22.4,51.8,53.7,18.299999999999997,17.9,10.2,0,0.0,1.0,0,2.0,1,1,1,0,1,0,0,1,2614,15
11288,E05007011,Wombourne South East,South Staffordshire,1630.6,98.6,3914,52.5,47.5,46.7,97.6,2.4,49.2,34.7,79.10000000000001,12.2,8.7,14.3,31.5,54.099999999999994,1.4,50.5,2.8,16.1,28.299999999999997,22.6,49.1,48.7,21.3,20.4,9.6,0,2.0,1.0,0,1.0,1,0,0,0,0,1,0,1,2616,15
11293,E05007012,Wombourne South West,South Staffordshire,2304.5,99.1,4574,51.4,48.6,39.6,96.1,3.9,48.6,33.3,68.3,20.7,11.0,17.3,37.400000000000006,45.3,0.8,57.5,2.9000000000000004,18.1,31.5,23.0,45.5,41.9,19.8,26.4,11.8,0,0.0,1.0,0,0.0,1,0,0,0,0,0,0,1,2617,15
11297,E05010479,Barlaston,Stafford,230.7,98.0,2813,51.8,48.2,47.3,97.3,2.7,51.0,32.2,73.5,17.6,8.9,15.6,31.1,53.49999999999999,1.9,50.8,1.9,16.8,25.6,25.4,49.0,50.599999999999994,16.0,22.6,10.8,0,1.0,1.0,0,1.0,1,1,0,0,1,1,0,1,2618,15
11334,E05010486,Fulford,Stafford,400.9,98.4,5976,50.5,49.5,44.6,97.2,2.8,52.9,33.0,82.4,9.0,8.7,15.2,33.4,51.3,1.7,53.900000000000006,1.5,14.2,27.4,23.2,49.4,50.9,18.4,19.8,11.0,0,0.0,0.0,0,3.0,0,0,0,0,1,0,0,0,2625,15
11341,E05010488,Haywood & Hixon,Stafford,188.6,98.8,6780,51.8,48.2,44.1,97.6,2.3000000000000003,54.9,33.5,82.7,8.8,8.5,15.6,31.8,52.60000000000001,1.3,54.400000000000006,1.5,11.5,23.700000000000003,23.1,53.2,53.0,18.7,19.8,8.5,0,1.0,1.0,0,4.0,0,1,1,0,1,1,0,1,2627,15
11350,E05010490,Holmcroft,Stafford,2648.7,96.5,6695,52.3,47.7,42.0,93.7,6.4,47.1,37.8,76.5,12.1,11.4,16.0,36.400000000000006,47.599999999999994,3.5000000000000004,55.7,2.1999999999999997,15.2,30.8,23.500000000000004,45.599999999999994,40.1,19.9,28.5,11.4,0,1.0,1.0,0,2.0,0,0,0,0,0,1,0,1,2629,15
11362,E05010492,Manor (Stafford),,3724.1,97.0,7202,51.1,48.9,40.7,93.4,6.6,45.4,34.4,62.5,25.1,12.4,17.700000000000003,39.0,43.3,3.0,55.8,3.5,20.2,31.6,24.9,43.6,37.6,19.2,29.8,13.4,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,2631,15
11397,E05007039,Alton,Staffordshire Moorlands,75.6,98.9,1356,50.4,49.6,43.2,98.7,1.3,54.0,34.1,83.10000000000001,4.9,12.0,13.3,31.5,55.400000000000006,1.1,54.099999999999994,2.8,11.9,25.1,21.2,53.7,55.5,16.1,18.5,9.9,0,1.0,0.0,0,1.0,1,1,1,0,1,1,1,0,2641,15
11410,E05007042,Biddulph Moor,Staffordshire Moorlands,477.6,98.8,1563,49.7,50.3,44.0,99.0,1.1,51.7,33.6,89.2,2.4,8.5,10.8,30.2,59.0,1.2,54.6,1.5,14.7,25.9,24.1,49.9,49.5,20.3,21.799999999999997,8.4,0,0.0,1.0,0,1.0,1,0,0,0,1,0,0,1,2644,15
11414,E05007043,Biddulph North,Staffordshire Moorlands,458.2,98.8,5386,50.4,49.6,44.7,98.4,1.6,54.0,34.5,90.0,3.0,7.0,14.3,32.0,53.7,1.3,53.7,1.6,11.499999999999998,26.6,23.8,49.7,49.3,19.2,22.1,9.2,0,0.0,0.0,0,1.0,0,0,0,0,1,0,0,0,2645,15
11418,E05007044,Biddulph South,Staffordshire Moorlands,304.7,99.4,1590,52.4,47.6,49.4,98.2,1.8000000000000005,44.5,36.7,90.8,1.9,7.3,10.5,27.6,61.9,0.7,49.099999999999994,1.4,18.8,33.0,24.4,42.5,43.6,18.9,27.0,10.5,0,0.0,0.0,0,0.0,1,1,0,0,0,0,0,0,2646,15
11424,E05007045,Biddulph West,Staffordshire Moorlands,969.2,98.6,5029,50.2,49.8,43.2,97.6,2.4000000000000004,46.3,36.3,78.6,5.9,15.4,15.4,33.599999999999994,50.99999999999999,1.4,54.7,2.0,17.5,33.1,24.799999999999997,42.099999999999994,38.2,20.1,30.700000000000003,11.0,0,3.0,2.0,0,1.0,0,0,0,0,0,1,0,1,2647,15
11429,E05007046,Brown Edge and Endon,Staffordshire Moorlands,373.4,99.1,4723,51.5,48.5,44.0,98.2,1.8000000000000005,52.1,35.0,87.69999999999999,2.7,9.6,14.3,32.8,52.99999999999999,0.9,53.9,2.1,12.9,26.9,25.7,47.400000000000006,47.0,21.4,20.9,10.7,0,0.0,1.0,0,3.0,0,0,0,0,1,0,0,1,2648,15
11433,E05007047,Caverswall,Staffordshire Moorlands,77.2,99.3,1776,51.1,48.9,40.4,97.6,2.4000000000000004,51.1,35.2,84.5,4.9,10.7,13.3,32.9,53.9,0.7999999999999999,58.0,1.6,13.8,31.8,23.2,44.900000000000006,49.0,17.0,23.3,10.7,0,0.0,0.0,0,3.0,1,1,0,0,1,0,0,0,2649,15
11437,E05007048,Cellarhead,Staffordshire Moorlands,1467.1,99.4,3201,50.8,49.2,44.6,98.0,1.9,49.6,33.2,88.1,4.2,7.6,14.6,35.3,50.0,0.5,53.4,2.0,17.2,29.1,26.2,44.7,43.400000000000006,20.0,24.0,12.5,0,1.0,0.0,0,1.0,1,0,0,0,0,1,0,0,2650,15
11443,E05007049,Cheadle North East,Staffordshire Moorlands,527.5,97.9,3401,50.3,49.7,44.2,97.0,3.0,45.3,34.0,72.6,12.5,14.9,15.3,37.599999999999994,47.00000000000001,2.1999999999999997,53.9,1.9,20.700000000000003,34.6,26.499999999999996,38.900000000000006,32.7,18.5,35.3,13.5,0,1.0,0.0,0,0.0,1,0,0,0,0,1,0,0,2651,15
11449,E05007050,Cheadle South East,Staffordshire Moorlands,427.0,98.6,3550,49.8,50.2,43.8,98.3,1.8,45.3,35.2,75.39999999999999,12.4,12.2,14.9,35.7,49.3,1.3,53.8,2.4,19.5,33.8,25.200000000000003,40.900000000000006,37.1,17.3,33.400000000000006,12.4,0,2.0,1.0,0,0.0,1,0,0,0,0,1,0,1,2652,15
11455,E05007051,Cheadle West,Staffordshire Moorlands,504.0,98.6,5077,50.2,49.8,42.1,97.6,2.3,47.5,35.0,75.8,9.2,15.0,16.2,37.400000000000006,46.3,1.4,56.099999999999994,1.8,17.400000000000002,31.700000000000003,23.2,45.1,41.5,18.0,29.4,11.0,0,0.0,2.0,0,3.0,0,0,0,0,0,0,0,1,2653,15
11464,E05007053,Cheddleton,Staffordshire Moorlands,150.9,99.0,5319,51.1,48.9,41.0,98.7,1.2999999999999998,53.0,34.0,85.2,3.1,11.7,15.7,34.4,49.9,1.0,57.3,1.7,13.0,24.4,25.1,50.5,51.2,18.5,19.6,10.6,0,1.0,0.0,0,2.0,0,1,1,0,1,1,0,0,2655,15
11468,E05007054,Churnet (Staffordshire Moorlands),,100.2,99.7,3192,50.7,49.3,40.3,98.7,1.2999999999999998,49.8,34.7,79.8,9.2,11.1,14.6,33.7,51.7,0.3,57.8,1.9,15.6,30.0,21.9,48.1,47.3,18.200000000000003,24.799999999999997,9.7,0,0.0,0.0,0,0.0,1,1,0,0,0,0,0,0,2656,15
11477,E05007056,Forsbrook,Staffordshire Moorlands,940.4,99.0,5072,50.7,49.3,44.9,97.7,2.3000000000000003,51.3,33.5,85.10000000000001,4.7,10.2,15.2,33.3,51.400000000000006,1.0,53.8,1.2999999999999998,15.2,29.7,25.1,45.2,42.1,20.7,25.7,11.4,0,1.0,1.0,0,2.0,0,0,0,0,1,1,0,1,2658,15
11487,E05007059,Ipstones,Staffordshire Moorlands,46.3,99.4,1751,50.1,49.9,43.0,98.7,1.2999999999999998,52.8,32.4,87.39999999999999,2.6,10.0,13.4,29.0,57.70000000000001,0.7,55.5,1.5,14.8,27.3,23.2,49.5,55.1,17.5,18.9,8.6,0,0.0,0.0,0,1.0,1,1,0,0,1,0,0,0,2661,15
11494,E05007060,Leek East,Staffordshire Moorlands,1062.8,98.0,4918,50.6,49.4,40.9,97.0,3.0,48.3,34.6,70.10000000000001,5.9,24.0,14.8,37.2,47.9,2.0,56.7,2.3,17.1,29.7,22.4,47.9,43.9,18.5,26.8,10.9,0,3.0,3.0,0,2.0,0,0,0,0,0,1,0,1,2662,15
11501,E05007061,Leek North,Staffordshire Moorlands,1373.6,98.8,5539,52.2,47.8,44.6,97.5,2.6,38.5,33.8,58.099999999999994,28.3,13.6,19.4,38.5,42.1,1.2,52.4,3.0,27.700000000000003,37.0,23.5,39.6,31.8,18.4,35.5,14.4,0,1.0,2.0,0,1.0,0,0,0,0,0,1,0,1,2663,15
11508,E05007062,Leek South,Staffordshire Moorlands,1045.2,98.8,5736,50.3,49.7,40.1,97.6,2.4,47.2,34.1,68.69999999999999,13.4,18.0,17.700000000000003,40.2,42.099999999999994,1.2,57.2,2.6999999999999997,18.7,29.9,23.3,46.8,40.8,17.4,30.2,11.7,0,0.0,0.0,0,1.0,0,0,0,0,0,0,0,0,2664,15
11513,E05007063,Leek West,Staffordshire Moorlands,1346.8,98.3,4414,50.9,49.1,42.1,97.3,2.8,51.1,33.2,79.4,6.9,13.6,14.8,35.3,49.9,1.7000000000000002,56.4,1.4,15.7,27.7,23.9,48.400000000000006,44.7,19.3,26.5,9.5,0,0.0,0.0,0,2.0,1,0,0,0,1,0,0,0,2665,15
11521,E05007065,Werrington (Staffordshire Moorlands),,721.9,99.2,3114,51.0,49.0,44.0,97.9,2.2,55.7,31.7,92.7,0.7,6.5,14.999999999999998,32.8,52.1,0.8,55.0,0.9,12.7,27.8,25.000000000000004,47.3,46.9,21.6,21.7,9.9,0,0.0,0.0,0,0.0,1,0,0,0,1,0,0,0,2667,15
11557,E05007071,Mercian,Tamworth,2754.5,98.7,7117,51.3,48.7,40.7,96.7,3.2,44.0,35.4,70.7,18.6,10.8,18.299999999999997,39.1,42.6,1.2000000000000002,56.2,3.2,20.6,35.2,24.5,40.3,34.7,19.7,33.6,12.0,0,0.0,1.0,0,3.0,0,0,0,0,0,0,0,1,2673,15
11598,E05007459,Atherstone North,North Warwickshire,1439.9,98.6,3748,50.0,50.0,41.2,96.2,3.7,44.3,37.0,68.60000000000001,16.3,15.1,16.8,39.0,44.2,1.4,57.0,1.8,18.700000000000003,34.1,24.200000000000003,41.7,36.7,19.299999999999997,32.3,11.8,0,0.0,0.0,0,1.0,1,0,0,0,0,0,0,0,2680,15
11605,E05007460,Atherstone South and Mancetter,North Warwickshire,438.8,98.3,3819,50.6,49.4,45.9,96.8,3.1,40.3,35.4,67.7,22.9,9.5,17.0,34.7,48.49999999999999,1.7000000000000002,50.8,3.3000000000000003,24.299999999999997,39.0,23.8,37.1,35.5,17.8,32.4,14.3,0,0.0,0.0,0,2.0,1,0,0,0,0,0,0,0,2681,15
11619,E05007463,Coleshill South,North Warwickshire,439.8,98.1,3662,51.4,48.6,41.6,95.8,4.199999999999999,48.6,34.7,68.1,14.1,17.9,14.6,35.099999999999994,50.2,1.8,55.2,3.3,16.7,32.3,24.5,43.1,44.2,20.6,21.5,13.5,0,2.0,1.0,0,2.0,1,0,0,0,0,1,0,1,2684,15
11637,E05007467,Hartshill,North Warwickshire,414.6,98.0,3828,50.4,49.6,39.4,96.8,3.1,46.9,36.1,72.9,12.5,14.5,15.6,38.4,46.0,2.1,57.9,2.6,17.0,33.9,25.299999999999997,40.9,40.7,18.5,29.4,11.4,0,1.0,0.0,0,2.0,1,0,0,0,0,1,0,0,2688,15
11647,E05007469,Kingsbury (North Warwickshire),,1050.1,98.5,3551,51.8,48.2,39.1,96.6,3.3,48.6,35.6,79.7,10.8,9.5,14.9,35.8,49.2,1.5000000000000002,58.3,2.6,15.8,34.6,24.1,41.3,39.5,20.799999999999997,27.5,12.2,0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,2690,15
11694,E05007478,Bede (Nuneaton and Bedworth),,4390.2,97.5,6947,51.6,48.4,45.1,94.2,5.8,36.3,36.8,59.7,27.6,12.7,18.299999999999997,39.5,42.2,2.5000000000000004,51.1,3.8,26.9,41.099999999999994,25.4,33.5,28.9,19.3,35.4,16.4,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,2699,15
11698,E05007479,Bulkington,Nuneaton and Bedworth,443.5,97.6,6080,51.4,48.6,49.8,95.2,4.800000000000001,45.3,36.9,81.6,8.6,9.7,13.6,30.5,56.0,2.1999999999999997,48.2,1.9,17.8,34.5,23.9,41.7,41.4,21.3,25.4,11.9,0,2.0,1.0,0,2.0,0,0,0,0,0,1,0,1,2700,15
11720,E05007483,Heath (Nuneaton and Bedworth),,2280.2,95.0,7744,51.3,48.7,38.4,87.5,12.4,43.5,35.6,75.39999999999999,11.4,13.2,20.0,40.7,39.400000000000006,5.0,57.7,4.0,20.9,35.599999999999994,25.1,39.3,33.8,19.5,32.7,14.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,2704,15
11743,E05007487,Slough,Nuneaton and Bedworth,1577.4,96.6,7080,50.5,49.5,40.3,93.4,6.6000000000000005,43.1,35.1,75.3,11.1,13.6,17.0,38.3,44.6,3.5,56.7,3.0,21.8,37.3,24.200000000000003,38.5,34.8,21.5,31.4,12.2,0,1.0,0.0,0,2.0,0,0,0,0,0,1,0,0,2708,15
11757,E05007490,Whitestone,Nuneaton and Bedworth,1195.0,96.4,6588,51.1,48.9,42.8,92.7,7.300000000000001,54.8,33.0,92.4,1.0,6.6,12.6,33.8,53.5,3.5,54.9,2.3,12.2,25.0,24.3,50.6,50.7,20.1,19.5,9.8,0,2.0,2.0,0,0.0,0,0,1,0,1,1,0,1,2711,15
11767,E05008975,Bilton,Rugby,3104.7,94.8,6550,51.8,48.2,46.9,91.5,8.4,53.4,34.7,81.3,7.9,10.9,14.1,33.7,52.2,5.2,51.5,1.6,11.8,24.700000000000003,23.8,51.5,47.3,18.9,23.7,10.1,0,0.0,1.0,0,3.0,0,0,1,0,1,0,0,1,2713,15
11797,E05008984,Revel and Binley Woods,Rugby,69.1,96.1,6408,50.6,49.4,43.5,92.9,7.1000000000000005,53.4,34.4,82.30000000000001,6.1,11.6,14.4,31.700000000000003,53.9,3.9,54.8,1.7,12.2,26.0,24.2,49.8,52.8,17.4,18.8,11.0,0,1.0,2.0,0,2.0,0,1,0,0,1,1,0,1,2721,15
11803,E05008985,Rokeby and Overslade,Rugby,3979.9,93.5,7699,51.2,48.8,42.9,87.0,13.0,48.4,35.4,68.6,19.9,11.5,19.3,37.7,42.8,6.499999999999999,54.9,2.3,16.1,30.4,23.9,45.7,40.3,17.8,29.8,12.1,0,0.0,0.0,0,1.0,0,0,0,0,0,0,0,0,2722,15
11831,E05010178,Alcester Town,Stratford-on-Avon,2047.5,96.5,3862,52.2,47.8,42.9,95.5,4.5,44.6,34.2,56.2,28.3,15.5,15.2,34.6,50.0,3.4000000000000004,54.4,2.6999999999999997,21.2,34.3,22.6,43.1,40.8,18.700000000000003,28.1,12.3,0,2.0,3.0,0,2.0,1,0,0,0,0,1,0,1,2728,15
11869,E05010189,Guildhall (Stratford-on-Avon),,3730.5,94.6,3200,55.6,44.4,51.6,93.9,6.2,52.1,33.9,61.2,10.5,28.2,8.7,30.7,60.5,5.4,46.4,2.0,14.0,23.6,20.4,56.0,54.8,15.6,18.6,11.0,0,0.0,0.0,0,0.0,1,0,1,0,1,0,0,0,2739,15
11881,E05010192,Henley-in-Arden,Stratford-on-Avon,219.8,96.7,3923,52.4,47.6,44.1,96.9,3.3,54.0,33.9,69.5,14.3,16.1,13.4,31.5,55.099999999999994,3.3,53.8,2.1,12.3,25.1,20.700000000000003,54.2,57.6,16.200000000000003,16.9,9.3,0,1.0,1.0,0,2.0,1,1,1,0,1,1,0,1,2742,15
11925,E05010206,Studley with Sambourne,Stratford-on-Avon,451.8,98.4,3919,51.1,48.9,40.7,96.5,3.5999999999999996,49.7,33.7,74.0,13.6,12.4,18.4,35.2,46.6,1.6,57.2,2.1,16.6,27.9,23.7,48.4,47.3,18.3,24.0,10.5,0,1.0,1.0,0,2.0,1,0,0,0,0,1,0,1,2756,15
11950,E05010213,Wotton Wawen,Stratford-on-Avon,83.9,96.9,3595,53.0,47.0,47.8,97.4,2.6000000000000005,51.1,34.4,81.60000000000001,9.1,9.4,13.4,27.3,59.099999999999994,3.1999999999999997,50.6,1.6,14.6,26.6,20.7,52.6,57.2,15.8,17.299999999999997,9.7,0,0.0,0.0,0,2.0,1,1,1,0,1,0,0,0,2763,15
12046,E05009829,Bromsgrove Central,Bromsgrove,2539.4,94.4,3436,51.5,48.5,48.1,90.8,9.2,53.8,32.6,74.3,11.1,14.6,17.700000000000003,32.9,49.4,5.6000000000000005,49.1,2.8000000000000003,13.6,23.0,24.6,52.4,48.900000000000006,17.5,18.2,15.4,0,1.0,1.0,0,0.0,1,0,1,0,1,1,0,1,2787,15
12065,E05009834,Drakes Cross,Bromsgrove,1460.0,96.8,2790,54.4,45.6,42.4,91.7,8.4,48.8,33.3,69.7,21.1,9.1,18.5,32.4,49.00000000000001,3.1000000000000005,54.6,3.0,17.9,28.5,22.700000000000003,48.8,49.1,19.299999999999997,21.0,10.7,0,0.0,0.0,0,1.0,1,0,0,0,0,0,0,0,2792,15
12077,E05009838,Hollywood,Bromsgrove,2748.0,97.5,3164,50.9,49.1,45.1,92.8,7.1000000000000005,52.1,33.9,88.10000000000001,5.7,6.2,18.3,31.799999999999997,49.89999999999999,2.5,52.2,2.6999999999999997,13.999999999999998,29.200000000000003,23.7,47.0,50.7,21.9,17.7,9.8,0,2.0,1.0,0,0.0,1,0,0,0,1,1,0,1,2796,15
12103,E05009846,Rubery South,Bromsgrove,1023.8,97.9,3325,51.5,48.5,42.2,94.6,5.4,47.5,36.1,80.89999999999999,8.9,10.2,17.1,35.6,47.3,2.1,55.400000000000006,2.5,16.5,29.700000000000003,23.6,46.8,44.0,21.5,21.799999999999997,12.7,0,2.0,3.0,0,2.0,1,0,0,0,0,1,0,1,2804,15
12108,E05009847,Sanders Park,Bromsgrove,3349.4,97.1,3272,52.6,47.4,42.5,93.9,6.1,46.6,33.9,64.6,16.1,19.4,14.5,38.4,47.099999999999994,2.9,54.9,2.5999999999999996,19.5,31.7,22.700000000000003,45.6,41.8,18.7,26.6,12.9,0,1.0,2.0,0,0.0,1,0,0,0,0,1,0,1,2805,15
12114,E05009848,Sidemoor,Bromsgrove,6218.8,97.8,4356,51.7,48.3,40.6,95.4,4.7,43.3,34.2,64.3,25.0,10.7,18.4,39.7,41.99999999999999,2.2,56.3,3.0,22.5,33.1,23.1,43.7,39.3,18.4,29.0,13.3,0,4.0,1.0,0,0.0,1,0,0,0,0,1,0,1,2806,15
12126,E05009852,Wythall West,Bromsgrove,265.7,96.3,3203,51.6,48.4,46.1,91.4,8.7,53.3,34.6,89.89999999999999,4.6,5.5,15.1,32.1,52.7,3.8,52.4,1.5,12.1,28.1,22.5,49.4,53.3,19.6,16.0,11.2,0,0.0,0.0,0,1.0,1,1,0,0,1,0,0,0,2810,15
12133,E05007847,Baldwin,Malvern Hills,70.2,97.6,2208,50.4,49.6,44.7,98.0,2.0,53.3,35.2,78.89999999999999,6.5,14.7,13.6,31.1,55.2,2.4,53.6,1.7,11.5,24.7,23.6,51.7,58.0,15.5,16.6,9.9,0,0.0,0.0,0,1.0,1,1,1,0,1,0,0,0,2812,15
12140,E05007849,Chase,Malvern Hills,1359.5,95.8,5989,53.3,46.7,51.4,95.9,4.2,48.3,36.1,70.3,17.0,12.7,13.7,31.3,55.1,4.2,46.0,2.6,15.499999999999998,23.0,21.5,55.5,49.8,17.3,21.5,11.3,0,0.0,1.0,0,1.0,0,0,1,0,0,0,0,1,2814,15
12157,E05007854,Link,Malvern Hills,1428.5,96.9,6301,52.2,47.8,46.4,96.3,3.7,47.0,35.5,66.9,16.9,16.2,14.1,33.9,51.89999999999999,3.1,50.900000000000006,2.6,17.5,25.5,23.2,51.3,48.0,17.6,23.8,10.6,0,6.0,5.0,0,1.0,0,0,1,0,0,1,0,1,2819,15
12179,E05007860,Priory (Malvern Hills),,1668.5,92.5,4242,51.1,48.9,53.2,93.4,6.6000000000000005,57.5,32.1,65.6,6.8,27.6,12.2,32.8,54.900000000000006,7.6,44.3,2.5,10.5,15.8,22.2,62.0,55.5,15.0,14.7,14.8,0,0.0,0.0,0,0.0,1,0,1,0,1,0,0,0,2825,15
12183,E05007861,Ripple,Malvern Hills,101.2,97.6,1886,51.7,48.3,48.2,98.2,1.7999999999999998,56.2,31.3,84.89999999999999,6.2,8.8,12.9,26.1,61.0,2.5,50.099999999999994,1.8,12.5,23.9,22.5,53.5,58.8,16.4,15.9,8.9,0,0.0,0.0,0,0.0,1,1,1,0,1,0,0,0,2826,15
12190,E05007863,Tenbury,Malvern Hills,71.7,98.5,3924,52.0,48.0,46.7,97.8,2.1,46.5,36.9,65.39999999999999,16.4,18.1,14.8,30.4,54.7,1.4,50.4,2.9,16.700000000000003,28.299999999999997,24.1,47.599999999999994,48.0,16.4,25.6,10.1,0,1.0,1.0,0,1.0,1,1,0,0,0,1,0,1,2828,15
12194,E05007864,Upton and Hanley,Malvern Hills,140.6,97.2,4346,51.7,48.3,46.8,98.1,1.7999999999999998,49.9,33.3,66.5,17.6,15.9,12.5,30.8,56.599999999999994,2.8000000000000003,51.0,2.2,16.7,26.6,21.500000000000004,51.9,52.6,17.0,20.0,10.4,0,1.0,1.0,0,1.0,1,1,1,0,0,1,0,1,2829,15
12248,E05007875,Headless Cross and Oakenshaw,Redditch,2954.4,98.0,8363,51.4,48.6,39.3,94.3,5.699999999999999,47.4,34.8,69.2,18.3,12.5,16.0,38.3,45.8,2.1,58.7,2.1,17.8,31.2,23.7,45.099999999999994,42.7,20.3,26.0,10.9,0,1.0,2.0,0,1.0,0,0,0,0,0,1,0,1,2840,15
12263,E05007877,Matchborough,Redditch,2148.4,96.8,6120,50.5,49.5,37.8,92.7,7.3,41.7,37.3,67.0,19.9,13.0,18.9,42.6,38.6,3.1,59.2,2.9,20.999999999999996,35.4,25.8,38.8,34.4,19.5,34.400000000000006,11.8,0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,1,2842,15
12338,E05007895,Badsey,Wychavon,433.2,98.0,3294,51.0,49.0,41.6,98.0,2.1,50.1,35.2,76.69999999999999,14.9,8.5,16.200000000000003,34.7,49.1,2.0,56.4,2.0,14.7,31.1,21.4,47.5,47.5,19.0,23.9,9.6,0,0.0,0.0,0,1.0,1,0,0,0,1,0,0,0,2860,15
12353,E05007899,Bretforton and Offenham,Wychavon,248.6,98.3,2951,52.5,47.5,39.1,97.1,2.9000000000000004,51.1,33.8,72.0,16.7,11.4,15.499999999999998,34.9,49.5,1.6,59.3,1.6,15.0,32.5,22.7,44.8,47.4,17.2,26.6,8.8,0,0.0,0.0,0,2.0,1,1,0,0,1,0,0,0,2864,15
12357,E05007900,Broadway and Wickhamford,Wychavon,165.6,96.9,4959,51.8,48.2,50.0,98.0,1.9,49.6,36.5,73.4,13.0,13.6,11.6,26.5,61.8,3.1,48.6,1.4,13.9,30.2,23.8,46.0,53.9,16.6,21.6,8.0,0,1.0,1.0,0,2.0,0,1,0,0,0,1,0,1,2865,15
12371,E05007903,Droitwich Central,Wychavon,3827.2,97.5,2498,49.9,50.1,42.1,96.4,3.7,44.4,33.9,57.1,29.8,13.0,14.7,38.400000000000006,46.900000000000006,2.5,54.5,3.3000000000000003,21.8,35.2,23.6,41.2,36.8,18.6,31.5,13.1,0,0.0,0.0,0,1.0,1,0,0,0,0,0,0,0,2868,15
12375,E05007904,Droitwich East,Wychavon,2421.7,97.1,5427,52.8,47.2,44.7,96.2,3.8,47.3,34.9,65.5,18.5,16.0,14.7,34.8,50.6,2.9,52.900000000000006,2.3000000000000003,17.900000000000002,30.700000000000003,22.7,46.5,45.3,19.1,26.200000000000003,9.3,0,6.0,2.0,0,1.0,0,0,0,0,0,1,0,1,2869,15
12382,E05007906,Droitwich South West,Wychavon,4041.0,98.0,4949,52.9,47.1,45.7,97.3,2.7,46.9,35.7,70.2,19.7,10.0,16.7,35.0,48.2,2.0,51.8,2.4,17.5,28.799999999999997,22.999999999999996,48.3,45.6,18.200000000000003,24.9,11.2,0,1.0,1.0,0,2.0,0,0,0,0,0,1,0,1,2871,15
