,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Presi_L3toL4quali,45.73196261682243,62.66483126110125,64.86077348066298,39.44145454545455,40.45125,66.04948453608247,50.8938689217759,79.93214285714285,52.58198757763976,75.43956043956044,54.98329145728643,34.923448275862064,45.20254010695187,57.355518394648826,40.018214285714286,48.70128205128205,56.19698113207547,44.41609195402299,49.118181818181824,44.36129032258064,41.08809523809524
PL1toL9_NS,40.638130841121495,61.18880994671404,49.24585635359116,33.605636363636364,29.752499999999998,38.355670103092784,47.56215644820296,24.84642857142857,50.709472049689445,62.61208791208791,56.848115577889445,26.69137931034483,43.877406417112304,52.2561872909699,31.545357142857146,36.114102564102566,49.002641509433964,34.826436781609196,46.31212121212121,47.10935483870968,24.69047619047619
PL10toL11_7_NS,19.43626168224299,15.023268206039077,11.720994475138122,18.946727272727273,15.361250000000002,12.016494845360825,18.525581395348837,6.464285714285714,18.902950310559007,10.617032967032968,16.077261306532662,17.282413793103448,19.433957219251337,18.461872909698997,18.045714285714286,14.155128205128204,16.08566037735849,16.621264367816092,19.054545454545455,18.006774193548388,12.220238095238095
PL12to13NS,27.33177570093458,13.244404973357017,16.83038674033149,33.012,29.9275,17.062886597938146,22.09661733615222,9.3125,20.182142857142857,10.71923076923077,17.188819095477385,37.163448275862066,25.456016042780746,18.926086956521736,32.25964285714286,23.821153846153845,18.829811320754715,31.68620689655172,22.036363636363635,23.916451612903227,27.295238095238098
PL14to15NS,12.593831775700934,10.534635879218472,22.202762430939224,14.431272727272727,24.96875,32.55979381443299,11.815221987315011,59.38928571428572,10.201242236024845,16.057692307692307,9.882286432160804,18.86862068965517,11.230748663101604,10.35886287625418,18.155714285714286,25.919871794871796,16.080377358490566,16.873563218390803,12.566666666666666,10.97258064516129,35.813095238095244
air_score_ward,0.028037383177570093,0.08880994671403197,0.03867403314917127,0.07636363636363637,0.0625,0.17525773195876287,0.4418604651162791,0.26785714285714285,0.06055900621118013,0.04395604395604396,0.038944723618090454,0.06206896551724138,0.04946524064171123,0.13377926421404682,0.21071428571428572,0.1987179487179487,0.06792452830188679,0.12643678160919541,0.0,0.1032258064516129,0.19047619047619047
GP_unique_name_count,1.0018691588785047,0.9786856127886323,2.5248618784530388,1.0018181818181817,1.775,2.0618556701030926,2.477801268498943,2.5892857142857144,0.6413043478260869,2.0549450549450547,0.535175879396985,1.1689655172413793,0.6470588235294118,1.1270903010033444,4.867857142857143,2.58974358974359,1.5811320754716982,2.0114942528735633,2.0303030303030303,0.7838709677419354,8.273809523809524
PH_unique_name_count,1.1289719626168224,0.8241563055062167,2.1988950276243093,1.221818181818182,1.55625,1.7422680412371134,2.1585623678646932,1.6785714285714286,0.6133540372670807,1.8846153846153846,0.44221105527638194,1.0793103448275863,0.6925133689839572,0.9732441471571907,3.4857142857142858,2.358974358974359,1.6415094339622642,1.6149425287356323,0.42424242424242425,0.9838709677419355,5.119047619047619
Uni_score_ward,0.11775700934579439,0.22380106571936056,0.5248618784530387,0.10545454545454545,0.2875,0.9175257731958762,0.572938689217759,1.0714285714285714,0.07298136645962733,0.5164835164835165,0.06155778894472362,0.11724137931034483,0.0427807486631016,0.1505016722408027,0.4857142857142857,0.3269230769230769,0.3169811320754717,0.12643678160919541,0.030303030303030304,0.07096774193548387,0.6904761904761905
PriS_unique_name_count,2.0355140186915888,2.3285968028419184,2.2154696132596685,1.9436363636363636,2.53125,1.907216494845361,4.141649048625792,1.3035714285714286,1.6350931677018634,1.835164835164835,2.1105527638190953,1.9551724137931035,1.606951871657754,1.8227424749163879,4.510714285714286,2.4294871794871793,2.2,1.2988505747126438,1.7878787878787878,1.2967741935483872,5.178571428571429
